62466 ,Fårö ,Gotland ,05 ,57.9167 ,19.1333 ,4
62467 ,Fårö ,Gotland ,05 ,57.9167 ,19.1333 ,4
74950 ,Ekolsund ,Uppsala ,21 ,59.6167 ,17.3667 ,4
73494 ,Strömsholm ,Västmanland ,25 ,59.5333 ,16.25 ,4
13220 ,Saltsjö-boo ,Stockholm ,26 ,59.3173 ,18.255 ,4
19040 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19045 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19046 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19047 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19050 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19060 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19090 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,
19587 ,Stockholm ,Stockholm ,26 ,59.3326 ,18.0649 ,4
21845 ,Vintrie ,Skåne ,27 ,55.55 ,12.9667 ,4
23040 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,4
23041 ,Klågerup ,Skåne ,27 ,55.6 ,13.25 ,4
23053 ,Alnarp ,Skåne ,27 ,55.6583 ,13.0833 ,4
23302 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23361 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23362 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23363 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23364 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23365 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23375 ,Klagerup ,Skåne ,27 ,55.5833 ,13.2 ,
23376 ,Klågerup ,Skåne ,27 ,55.6 ,13.25 ,
23456 ,Alnarp ,Skåne ,27 ,55.6583 ,13.0833 ,
26172 ,Häljarp ,Skåne ,27 ,55.85 ,12.9167 ,4
26173 ,Häljarp ,Skåne ,27 ,55.85 ,12.9167 ,4
26620 ,Munka-ljungby ,Skåne ,27 ,56.25 ,12.9667 ,4
42720 ,Billdal ,Västra Götaland ,28 ,57.5667 ,11.9333 ,4
42724 ,Billdal ,Västra Götaland ,28 ,57.5667 ,11.9333 ,4
18600 ,Vallentuna ,Stockholm ,AB ,Vallentuna ,0115 ,59.5344 ,18.0776 ,4
47143 ,Dyrön ,Västra Götaland ,O ,Tjörn ,1419 ,57.9333 ,11.6167 ,4
47144 ,Åstol ,Västra Götaland ,O ,Tjörn ,1419 ,57.9167 ,11.5833 ,4
47150 ,Bleket ,Västra Götaland ,O ,Tjörn ,1419 ,57.95 ,11.5667 ,
47151 ,Klädesholmen ,Västra Götaland ,O ,Tjörn ,1419 ,57.95 ,11.5333 ,4
47160 ,Myggenäs ,Västra Götaland ,O ,Tjörn ,1419 ,58.05 ,11.7333 ,4
47161 ,Myggenäs ,Västra Götaland ,O ,Tjörn ,1419 ,58.05 ,11.7333 ,4
47162 ,Höviksnäs ,Västra Götaland ,O ,Tjörn ,1419 ,58.0333 ,11.7667 ,4
47170 ,Höviksnäs ,Västra Götaland ,O ,Tjörn ,1419 ,58.0333 ,11.7667 ,4
47171 ,Hakenäset ,Västra Götaland ,O ,Tjörn ,1419 ,58.0467 ,11.7133 ,1
47172 ,Hjälteby ,Västra Götaland ,O ,Tjörn ,1419 ,58.05 ,11.7 ,4
47173 ,Hjälteby ,Västra Götaland ,O ,Tjörn ,1419 ,58.05 ,11.7 ,4
47174 ,Hjälteby ,Västra Götaland ,O ,Tjörn ,1419 ,58.05 ,11.7 ,4
47180 ,Skärhamn ,Västra Götaland ,O ,Tjörn ,1419 ,57.9866 ,11.5574 ,4
47190 ,Kyrkesund ,Västra Götaland ,O ,Tjörn ,1419 ,58.0167 ,11.5167 ,4
47191 ,Klövedal ,Västra Götaland ,O ,Tjörn ,1419 ,58.0333 ,11.5833 ,4
47192 ,Klövedal ,Västra Götaland ,O ,Tjörn ,1419 ,58.0333 ,11.5833 ,4
47193 ,Kållekärr ,Västra Götaland ,O ,Tjörn ,1419 ,57.9922 ,11.5651 ,1
47194 ,Kållekärr ,Västra Götaland ,O ,Tjörn ,1419 ,57.9922 ,11.5651 ,1
47195 ,Skärhamn ,Västra Götaland ,O ,Tjörn ,1419 ,57.9866 ,11.5574 ,4
47196 ,Bleket ,Västra Götaland ,O ,Tjörn ,1419 ,57.95 ,11.5667 ,4
47197 ,Rönnäng ,Västra Götaland ,O ,Tjörn ,1419 ,57.9333 ,11.5833 ,4
47198 ,Fagerfjäll ,Västra Götaland ,O ,Tjörn ,1419 ,57.9922 ,11.5651 ,1
47199 ,Vallhamn ,Västra Götaland ,O ,Tjörn ,1419 ,57.9922 ,11.5651 ,1
47200 ,Varekil ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.7 ,4
47201 ,Svanesund ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.8333 ,4
47221 ,Svanesund ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.8333 ,4
47222 ,Svanesund ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.8333 ,4
47223 ,Svanesund ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.8333 ,4
47231 ,Svanesund ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.8333 ,4
47232 ,Svanesund ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.8333 ,4
47291 ,Stillingsön ,Västra Götaland ,O ,Orust ,1421 ,58.2 ,11.85 ,4
47292 ,Stillingsön ,Västra Götaland ,O ,Orust ,1421 ,58.2 ,11.85 ,4
47293 ,Svanesund ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.8333 ,4
47294 ,Svanesund ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.8333 ,4
47295 ,Varekil ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.7 ,4
47296 ,Varekil ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.7 ,4
47297 ,Varekil ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.7 ,4
47298 ,Askerön ,Västra Götaland ,O ,Orust ,1421 ,58.1333 ,11.8333 ,
47300 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,
47301 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47321 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47322 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47323 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47331 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47332 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47333 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47334 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47380 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47391 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47393 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47394 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47395 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47396 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47397 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47398 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47399 ,Henån ,Västra Götaland ,O ,Orust ,1421 ,58.2385 ,11.676 ,4
47401 ,Ellös ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4667 ,4
47402 ,Mollösund ,Västra Götaland ,O ,Orust ,1421 ,58.0667 ,11.4667 ,4
47404 ,Käringön ,Västra Götaland ,O ,Orust ,1421 ,58.1167 ,11.35 ,4
47411 ,Mollösund ,Västra Götaland ,O ,Orust ,1421 ,58.0667 ,11.4667 ,4
47412 ,Mollösund ,Västra Götaland ,O ,Orust ,1421 ,58.0667 ,11.4667 ,4
47413 ,Mollösund ,Västra Götaland ,O ,Orust ,1421 ,58.0667 ,11.4667 ,4
47414 ,Gullholmen ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4 ,4
47415 ,Gullholmen ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4 ,4
47416 ,Gullholmen ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4 ,4
47421 ,Ellös ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4667 ,4
47422 ,Ellös ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4667 ,4
47423 ,Ellös ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4667 ,4
47431 ,Ellös ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4667 ,4
47432 ,Ellös ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4667 ,4
47470 ,Mollösund ,Västra Götaland ,O ,Orust ,1421 ,58.0667 ,11.4667 ,4
47471 ,Gullholmen ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4 ,4
47492 ,Ellös ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4667 ,4
47493 ,Ellös ,Västra Götaland ,O ,Orust ,1421 ,58.1833 ,11.4667 ,4
47494 ,Hälleviksstrand ,Västra Götaland ,O ,Orust ,1421 ,58.125 ,11.45 ,4
47495 ,Hälleviksstrand ,Västra Götaland ,O ,Orust ,1421 ,58.125 ,11.45 ,4
47496 ,Nösund ,Västra Götaland ,O ,Orust ,1421 ,58.1 ,11.5167 ,4
45043 ,Smögen ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3559 ,11.2241 ,4
45045 ,Bohus-Malmön ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4268 ,11.2813 ,1
45046 ,Hunnebostrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4413 ,11.3032 ,4
45047 ,Bovallstrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4833 ,11.3167 ,4
45601 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45621 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45622 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45623 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45624 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45625 ,Smögen ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3559 ,11.2241 ,
45626 ,Hunnebostrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4413 ,11.3032 ,
45631 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45632 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45633 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45634 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45642 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45643 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45644 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45647 ,Bovallstrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4833 ,11.3167 ,
45650 ,Smögen ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3559 ,11.2241 ,
45651 ,Smögen ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3559 ,11.2241 ,
45655 ,Bohus-Malmön ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4268 ,11.2813 ,
45660 ,Hunnebostrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4413 ,11.3032 ,
45661 ,Hunnebostrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4413 ,11.3032 ,
45662 ,Hunnebostrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4413 ,11.3032 ,
45680 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45681 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45691 ,Kungshamn ,Västra Götaland ,O ,Sotenäs ,1427 ,58.3631 ,11.2594 ,4
45692 ,Hunnebostrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4413 ,11.3032 ,
45693 ,Hunnebostrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4413 ,11.3032 ,
45694 ,Hunnebostrand ,Västra Götaland ,O ,Sotenäs ,1427 ,58.4413 ,11.3032 ,
45054 ,Hedekas ,Västra Götaland ,O ,Munkedal ,1430 ,58.65 ,11.7667 ,4
45500 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,
45501 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45521 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45522 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45530 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45531 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45532 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45533 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45534 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45535 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45541 ,Hedekas ,Västra Götaland ,O ,Munkedal ,1430 ,58.65 ,11.7667 ,
45580 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45581 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45582 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45591 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45592 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45593 ,Munkedal ,Västra Götaland ,O ,Munkedal ,1430 ,58.4724 ,11.6686 ,4
45595 ,Hedekas ,Västra Götaland ,O ,Munkedal ,1430 ,58.65 ,11.7667 ,
45596 ,Hedekas ,Västra Götaland ,O ,Munkedal ,1430 ,58.65 ,11.7667 ,
45053 ,Hällevadsholm ,Västra Götaland ,O ,Tanum ,1435 ,58.5833 ,11.5333 ,4
45070 ,Hamburgsund ,Västra Götaland ,O ,Tanum ,1435 ,58.5525 ,11.2727 ,4
45071 ,Fjällbacka ,Västra Götaland ,O ,Tanum ,1435 ,58.6 ,11.2833 ,4
45073 ,Rabbalshede ,Västra Götaland ,O ,Tanum ,1435 ,58.6167 ,11.4667 ,4
45084 ,Bullaren ,Västra Götaland ,O ,Tanum ,1435 ,58.4944 ,11.4722 ,1
45700 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45701 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45702 ,Grebbestad ,Västra Götaland ,O ,Tanum ,1435 ,58.7025 ,11.2574 ,4
45718 ,Grebbestad ,Västra Götaland ,O ,Tanum ,1435 ,58.7025 ,11.2574 ,4
45721 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45722 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45723 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45727 ,Fjällbacka ,Västra Götaland ,O ,Tanum ,1435 ,58.6 ,11.2833 ,
45730 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45731 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45732 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45740 ,Fjällbacka ,Västra Götaland ,O ,Tanum ,1435 ,58.6 ,11.2833 ,
45741 ,Fjällbacka ,Västra Götaland ,O ,Tanum ,1435 ,58.6 ,11.2833 ,
45742 ,Fjällbacka ,Västra Götaland ,O ,Tanum ,1435 ,58.6 ,11.2833 ,
45743 ,Fjällbacka ,Västra Götaland ,O ,Tanum ,1435 ,58.6 ,11.2833 ,
45745 ,Hamburgsund ,Västra Götaland ,O ,Tanum ,1435 ,58.5525 ,11.2727 ,
45746 ,Hamburgsund ,Västra Götaland ,O ,Tanum ,1435 ,58.5525 ,11.2727 ,
45747 ,Hamburgsung ,Västra Götaland ,O ,Tanum ,1435 ,58.7025 ,11.2574 ,
45748 ,Hamburgsund ,Västra Götaland ,O ,Tanum ,1435 ,58.5525 ,11.2727 ,
45750 ,Bullaren ,Västra Götaland ,O ,Tanum ,1435 ,58.4944 ,11.4722 ,
45751 ,Bullaren ,Västra Götaland ,O ,Tanum ,1435 ,58.4944 ,11.4722 ,
45755 ,Rabbalshede ,Västra Götaland ,O ,Tanum ,1435 ,58.6167 ,11.4667 ,
45756 ,Rabbalshede ,Västra Götaland ,O ,Tanum ,1435 ,58.6167 ,11.4667 ,
45760 ,Hällevadsholm ,Västra Götaland ,O ,Tanum ,1435 ,58.5833 ,11.5333 ,
45761 ,Hällevadsholm ,Västra Götaland ,O ,Tanum ,1435 ,58.5833 ,11.5333 ,
45772 ,Grebbestad ,Västra Götaland ,O ,Tanum ,1435 ,58.7025 ,11.2574 ,4
45773 ,Havstenssund ,Västra Götaland ,O ,Tanum ,1435 ,58.75 ,11.1833 ,4
45780 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45781 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45782 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45791 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45793 ,Tanumshede ,Västra Götaland ,O ,Tanum ,1435 ,58.7238 ,11.3259 ,4
45795 ,Grebbestad ,Västra Götaland ,O ,Tanum ,1435 ,58.7025 ,11.2574 ,4
45797 ,Resö ,Västra Götaland ,O ,Tanum ,1435 ,58.8 ,11.1667 ,4
66800 ,Ed ,Västra Götaland ,O ,Dals-Ed ,1438 ,58.9125 ,11.9253 ,4
66801 ,Ed ,Västra Götaland ,O ,Dals-Ed ,1438 ,58.9125 ,11.9253 ,4
66821 ,Ed ,Västra Götaland ,O ,Dals-Ed ,1438 ,58.9125 ,11.9253 ,4
66822 ,Ed ,Västra Götaland ,O ,Dals-Ed ,1438 ,58.9125 ,11.9253 ,4
66824 ,Ed ,Västra Götaland ,O ,Dals-Ed ,1438 ,58.9125 ,11.9253 ,4
66830 ,Ed ,Västra Götaland ,O ,Dals-Ed ,1438 ,58.9125 ,11.9253 ,4
66831 ,Ed ,Västra Götaland ,O ,Dals-Ed ,1438 ,58.9125 ,11.9253 ,4
66832 ,Ed ,Västra Götaland ,O ,Dals-Ed ,1438 ,58.9125 ,11.9253 ,4
45801 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45821 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45822 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45830 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45831 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45832 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45840 ,Ödeborg ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5451 ,11.9746 ,4
45880 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45881 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45891 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45892 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45893 ,Färgelanda ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5682 ,11.9923 ,4
45894 ,Stigen ,Västra Götaland ,O ,Färgelanda ,1439 ,58.5667 ,12.0667 ,4
44502 ,Surte ,Västra Götaland ,O ,Ale ,1440 ,57.8167 ,12.0167 ,4
44521 ,Bohus ,Västra Götaland ,O ,Ale ,1440 ,57.85 ,12.0167 ,4
44522 ,Bohus ,Västra Götaland ,O ,Ale ,1440 ,57.85 ,12.0167 ,4
44523 ,Bohus ,Västra Götaland ,O ,Ale ,1440 ,57.85 ,12.0167 ,4
44532 ,Bohus ,Västra Götaland ,O ,Ale ,1440 ,57.85 ,12.0167 ,4
44533 ,Bohus ,Västra Götaland ,O ,Ale ,1440 ,57.85 ,12.0167 ,4
44536 ,Bohus ,Västra Götaland ,O ,Ale ,1440 ,57.85 ,12.0167 ,4
44537 ,Bohus ,Västra Götaland ,O ,Ale ,1440 ,57.85 ,12.0167 ,4
44552 ,Surte ,Västra Götaland ,O ,Ale ,1440 ,57.8167 ,12.0167 ,4
44555 ,Surte ,Västra Götaland ,O ,Ale ,1440 ,57.8167 ,12.0167 ,4
44556 ,Surte ,Västra Götaland ,O ,Ale ,1440 ,57.8167 ,12.0167 ,4
44557 ,Surte ,Västra Götaland ,O ,Ale ,1440 ,57.8167 ,12.0167 ,4
44580 ,Bohus ,Västra Götaland ,O ,Ale ,1440 ,57.85 ,12.0167 ,4
44600 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44621 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44622 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44623 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44632 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44633 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44634 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,
44635 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44636 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44637 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44638 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44640 ,Skepplanda ,Västra Götaland ,O ,Ale ,1440 ,57.9833 ,12.2 ,4
44641 ,Skepplanda ,Västra Götaland ,O ,Ale ,1440 ,57.9833 ,12.2 ,4
44692 ,Skepplanda ,Västra Götaland ,O ,Ale ,1440 ,57.9833 ,12.2 ,4
44694 ,Skepplanda ,Västra Götaland ,O ,Ale ,1440 ,57.9833 ,12.2 ,4
44695 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44696 ,Hålanda ,Västra Götaland ,O ,Ale ,1440 ,57.9806 ,12.1639 ,1
44697 ,Älvängen ,Västra Götaland ,O ,Ale ,1440 ,57.9667 ,12.1167 ,4
44900 ,Nödinge ,Västra Götaland ,O ,Ale ,1440 ,57.8833 ,12.0667 ,4
44911 ,Nol ,Västra Götaland ,O ,Ale ,1440 ,57.9167 ,12.05 ,4
44914 ,Alafors ,Västra Götaland ,O ,Ale ,1440 ,57.9258 ,12.0784 ,4
44915 ,Alafors ,Västra Götaland ,O ,Ale ,1440 ,57.9258 ,12.0784 ,4
44921 ,Nödinge ,Västra Götaland ,O ,Ale ,1440 ,57.8833 ,12.0667 ,4
44922 ,Nödinge ,Västra Götaland ,O ,Ale ,1440 ,57.8833 ,12.0667 ,4
44930 ,Nödinge ,Västra Götaland ,O ,Ale ,1440 ,57.8833 ,12.0667 ,4
44931 ,Nödinge ,Västra Götaland ,O ,Ale ,1440 ,57.8833 ,12.0667 ,4
44932 ,Nödinge ,Västra Götaland ,O ,Ale ,1440 ,57.8833 ,12.0667 ,4
44933 ,Nödinge ,Västra Götaland ,O ,Ale ,1440 ,57.8833 ,12.0667 ,4
44934 ,Nödinge ,Västra Götaland ,O ,Ale ,1440 ,57.8833 ,12.0667 ,4
44940 ,Nol ,Västra Götaland ,O ,Ale ,1440 ,57.9167 ,12.05 ,4
44941 ,Nol ,Västra Götaland ,O ,Ale ,1440 ,57.9167 ,12.05 ,4
44942 ,Nol ,Västra Götaland ,O ,Ale ,1440 ,57.9167 ,12.05 ,4
44943 ,Nol ,Västra Götaland ,O ,Ale ,1440 ,57.9167 ,12.05 ,4
44944 ,Nol ,Västra Götaland ,O ,Ale ,1440 ,57.9167 ,12.05 ,4
44950 ,Alafors ,Västra Götaland ,O ,Ale ,1440 ,57.9258 ,12.0784 ,4
44951 ,Alafors ,Västra Götaland ,O ,Ale ,1440 ,57.9258 ,12.0784 ,4
44980 ,Alafors ,Västra Götaland ,O ,Ale ,1440 ,57.9258 ,12.0784 ,4
44981 ,Nol ,Västra Götaland ,O ,Ale ,1440 ,57.9167 ,12.05 ,4
43375 ,Jonsered ,Västra Götaland ,O ,Lerum ,1441 ,57.75 ,12.1667 ,4
43376 ,Jonsered ,Västra Götaland ,O ,Lerum ,1441 ,57.75 ,12.1667 ,4
44300 ,Lerum ,Västra Götaland ,O ,Lerum ,1441 ,57.7705 ,12.269 ,4
44303 ,Stenkullen ,Västra Götaland ,O ,Lerum ,1441 ,57.8 ,12.3167 ,4
44304 ,Gråbo ,Västra Götaland ,O ,Lerum ,1441 ,57.8333 ,12.3 ,4
44305 ,Sjövik ,Västra Götaland ,O ,Lerum ,1441 ,57.9167 ,12.3667 ,4
44311 ,Gråbo ,Västra Götaland ,O ,Lerum ,1441 ,57.8333 ,12.3 ,4
44312 ,Gråbo ,Västra Götaland ,O ,Lerum ,1441 ,57.8333 ,12.3 ,4
44313 ,Gråbo ,Västra Götaland ,O ,Lerum ,1441 ,57.8333 ,12.3 ,4
44314 ,Gråbo ,Västra Götaland ,O ,Lerum ,1441 ,57.8333 ,12.3 ,4
44315 ,Gråbo ,Västra Götaland ,O ,Lerum ,1441 ,57.8333 ,12.3 ,4
